,name,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,Degree,Eccentricity
1653,Q9HBK9,7.36603943,0.0,0.13575817,1,12
1654,Q81SR0,6.11379928,0.00383734,0.16356441,4,11
1655,Q9P0U3,7.11335125,0.0,0.14058071,1,12
1656,Q81SR4,4.86648746,0.00274717,0.20548702,2,9
1657,Q81SR6,5.61379928,0.0,0.17813248,1,10
1658,Q81ST0,5.25716846,0.00752994,0.19021646,7,11
1659,A7KAX9,6.25672043,0.0,0.15982814,1,12
1660,Q14C61,6.25672043,0.0,0.15982814,1,12
1661,Q2TAZ0,6.25672043,0.0,0.15982814,1,12
1662,Q9H2Y9,6.25672043,0.0,0.15982814,1,12
1663,Q81ST3,5.13172043,0.00209911,0.19486642,4,10
1664,Q6AWC2,6.1312724,0.0,0.16309828,1,11
1665,Q81SU2,5.80107527,0.0,0.17238184,1,10
1666,Q81SW0,7.1890681,0.0,0.13910009,1,12
1667,Q81SW4,4.96505376,0.00617314,0.20140769,6,9
1668,Q15853,5.54704301,0.00111793,0.18027623,3,10
1669,Q9Y6R0,5.96460573,0.0,0.16765567,1,10
1670,Q81SW8,6.50358423,0.0,0.15376137,1,11
1671,Q81SW9,8.18010753,0.0,0.12224778,1,13
1672,Q81SX2,6.80376344,0.00089606,0.14697748,2,11
1673,Q6IQ16,7.80331541,0.0,0.12815066,1,12
1674,Q81SX6,7.05555556,0.0,0.14173228,1,11
1675,P68104,6.05600358,0.00089606,0.16512539999999998,2,10
1676,Q81SX9,4.89964158,0.00533026,0.20409656,2,10
1677,Q81SZ0,7.15770609,0.00179171,0.13970956,3,12
1678,P36873,8.15725806,0.0,0.12259021,1,13
1679,Q9ULH0,8.15725806,0.0,0.12259021,1,13
1680,Q81SZ5,6.91218638,0.0,0.14467202,1,12
1681,Q81T01,5.30017921,0.0,0.18867287,1,10
1682,Q81T03,5.66577061,0.00330412,0.1764985,5,11
1683,O43251,6.17428315,0.00194735,0.16196212,4,12
1684,Q81T09,1.0,0.0,1.0,1,1
1685,Q16236,1.0,0.0,1.0,1,1
1686,Q81T13,4.72491039,0.00432642,0.21164423,4,9
1687,P35637,5.72446237,0.0,0.17468889,1,10
1688,Q9H049,5.72446237,0.0,0.17468889,1,10
1689,Q81T17,6.1218638,0.0,0.16334895,1,11
1690,Q81T30,6.33691756,0.00135492,0.15780543,4,10
1691,Q04727,6.34274194,0.00061379,0.15766052,2,11
1692,Q6N021,7.33646953,0.0,0.13630534,1,11
1693,Q81T33,1.0,0.0,1.0,1,1
1694,Q8WUM4,1.0,0.0,1.0,1,1
1695,Q81T34,5.28136201,0.00659073,0.1893451,5,11
1696,O75346,6.27912186,0.00179131,0.15925794,2,12
1697,Q5HYD9,6.28091398,0.0,0.1592125,1,12
1698,Q81T35,5.88351254,0.0,0.16996649,1,11
1699,Q81T37,6.32795699,0.0,0.15802889,1,11
1700,Q81T38,5.53405018,0.00515373,0.18069948,5,11
1701,O95715,6.53360215,0.0,0.15305493,1,12
1702,P48551,6.53360215,0.0,0.15305493,1,12
1703,Q14686,5.73611111,0.00688642,0.17433414,4,10
1704,Q8WUA7,6.53360215,0.0,0.15305493,1,12
1705,Q81T40,1.0,1.0,1.0,2,1
1706,Q14643,1.5,0.0,0.66666667,1,2
1707,Q86YT9,1.5,0.0,0.66666667,1,2
1708,Q81T55,7.74820789,0.0,0.1290621,1,12
1709,Q9NZM5,6.74865591,0.00395018,0.14817765,4,11
1710,Q81T57,7.62724014,0.0,0.13110902,1,12
1711,Q81TA1,7.40053763,0.0,0.13512532,1,12
1712,Q8TEQ6,6.40098566,0.00089606,0.15622594,2,11
1713,Q81TB0,6.84856631,0.00179171,0.14601596,3,12
1714,O75376,7.84811828,0.0,0.12741908,1,13
1715,Q8N5C8,7.84811828,0.0,0.12741908,1,13
1716,Q81TB1,5.92831541,0.0,0.16868198,1,10
1717,Q81TB4,5.32078853,0.00151551,0.18794207,3,11
1718,Q8TCB0,6.3203404999999995,0.0,0.15821932,1,12
1719,Q81TC5,6.23566308,0.00359466,0.16036787,5,11
1720,P48060,7.23521505,0.0,0.13821289,1,12
1721,Q6ZQS4,6.45564516,0.00055865,0.15490319,2,11
1722,Q81TD1,5.28673835,0.00390106,0.18915254,4,11
1723,Q09666,6.28629032,0.0,0.15907633,1,12
1724,Q81TD3,5.61200717,0.00179171,0.17818937,3,10
1725,Q14444,6.61155914,0.0,0.15125025,1,11
1726,Q9Y5X9,6.61155914,0.0,0.15125025,1,11
1727,Q81TE2,7.11379928,0.00089606,0.14057186,2,12
1728,Q16594,8.11335125,0.0,0.12325363,1,13
1729,Q81TG1,5.02777778,0.00339236,0.19889503,4,10
1730,Q01167,5.80869176,0.00127745,0.1721558,2,11
1731,Q81TH0,7.89874552,0.0,0.12660238,1,13
1732,Q8IUH5,6.89919355,0.00089606,0.14494448,2,12
1733,Q81TH2,6.53315412,0.00179171,0.15306542,3,11
1734,P53567,7.53270609,0.0,0.13275442,1,12
1735,Q9NXD2,7.53270609,0.0,0.13275442,1,12
1736,Q81TH3,6.90949821,0.00089606,0.14472831,2,12
1737,Q8IYJ2,7.90905018,0.0,0.12643743,1,13
1738,Q81TH5,5.22759857,0.00897723,0.19129242,10,10
1739,O94925,6.22715054,0.0,0.16058709,1,11
1740,P20290,6.22715054,0.0,0.16058709,1,11
1741,P49662,6.22715054,0.0,0.16058709,1,11
1742,Q4VBZ9,6.17786738,0.00061433,0.16186816,2,11
1743,Q8N954,6.22715054,0.0,0.16058709,1,11
1744,Q969X1,6.22715054,0.0,0.16058709,1,11
1745,Q81TH8,1.0,0.0,1.0,1,1
1746,Q9UKL3,1.0,0.0,1.0,1,1
1747,Q81TH9,8.50985663,0.0,0.11751079,1,13
1748,Q81TI7,1.0,1.0,1.0,4,1
1749,P09564,1.75,0.0,0.57142857,1,2
1750,P52597,1.75,0.0,0.57142857,1,2
1751,Q8IVB5,1.75,0.0,0.57142857,1,2
1752,Q8IWJ6,1.75,0.0,0.57142857,1,2
1753,Q81TK1,5.24551971,0.0025350999999999998,0.19063888,5,10
1754,O95391,5.19758065,0.00074863,0.19239721,2,10
1755,Q86U70,6.24507168,0.0,0.16012626,1,11
1756,Q81TK4,5.22132616,0.00196669,0.19152222,3,9
1757,Q81TK5,6.15412186,0.0,0.16249272,1,11
1758,Q81TK7,6.83064516,0.0,0.14639906,1,12
1759,Q81TL7,7.17204301,0.0,0.13943028,1,11
1760,Q81TL8,5.35125448,0.00460221,0.18687207,4,11
1761,Q9ULV3,6.34991039,0.00089606,0.15748254,2,12
1762,Q81TM1,4.92831541,0.0,0.20290909,1,10
1763,Q81TM2,6.04032258,0.0028774,0.16555407,4,10
1764,Q86XS8,7.03987455,0.0,0.14204799,1,11
1765,Q92597,7.03987455,0.0,0.14204799,1,11
1766,Q81TM3,9.89605735,0.0,0.10105034,1,14
1767,Q81TM9,1.0,0.0,1.0,1,1
1768,Q13098,1.0,0.0,1.0,1,1
1769,Q81TN1,7.08422939,0.0,0.14115861,1,12
1770,P30519,6.08467742,0.00089606,0.16434725,2,11
1771,Q81TN2,6.68996416,0.0,0.14947763,1,11
1772,Q81TN3,5.97222222,0.00265533,0.16744186,3,11
1773,Q13427,6.64740143,0.00042507,0.15043472,2,12
1774,Q92614,6.97087814,0.00089606,0.14345395,2,12
1775,Q81TN9,6.30107527,0.00300476,0.15870307,5,11
1776,O43699,7.30062724,0.0,0.13697453,1,12
1777,Q15056,7.30062724,0.0,0.13697453,1,12
1778,Q81TQ0,6.91845878,0.0,0.14454086,1,12
1779,Q81TR0,5.72849462,0.00526193,0.17456593,4,10
1780,P59998,6.72804659,0.0,0.14863155,1,11
1781,Q81TR1,4.92831541,0.0,0.20290909,1,10
1782,Q81TR2,1.0,1.0,1.0,2,1
1783,Q5H9K5,1.5,0.0,0.66666667,1,2
1784,Q96BY9,1.5,0.0,0.66666667,1,2
1785,Q81TR9,7.97043011,0.0,0.12546374,1,13
1786,Q81TS1,4.9265233,0.00179131,0.2029829,2,10
1787,Q81TS2,5.41397849,0.0042906,0.18470705,3,11
1788,Q9H583,6.41353047,0.0,0.15592036,1,12
1789,Q81TS3,5.49910394,0.00030394,0.18184781,2,11
1790,Q81TT3,6.89784946,0.0,0.14497272,1,12
1791,Q81TT4,5.05734767,0.03668982,0.19773210000000002,26,9
1792,O60238,6.05600358,0.00089606,0.16512539999999998,2,10
1793,O75886,6.05689964,0.0,0.16510097,1,10
1794,P00747,6.03449821,0.00280622,0.16571386,2,10
1795,Q01518,6.05689964,0.0,0.16510097,1,10
1796,Q15788,6.04883513,0.00159691,0.16532109,3,10
1797,Q6ZUJ8,5.95743728,0.00060762,0.16785741,2,10
1798,Q92522,6.05689964,0.0,0.16510097,1,10
1799,Q96N16,6.05689964,0.0,0.16510097,1,10
1800,Q96NT0,5.56317204,0.00400292,0.17975356,3,10
1801,Q96SV5,6.05689964,0.0,0.16510097,1,10
1802,Q9GZM0,6.05689964,0.0,0.16510097,1,10
1803,Q9H2X0,6.05689964,0.0,0.16510097,1,10
1804,Q9NWH9,6.05689964,0.0,0.16510097,1,10
1805,Q9UBW5,6.05689964,0.0,0.16510097,1,10
1806,Q9Y222,5.62948029,0.00267235,0.17763629,2,10
1807,Q81TT5,5.44354839,0.00179171,0.1837037,3,11
1808,P61916,6.44310036,0.0,0.15520478,1,12
1809,Q9Y376,6.44310036,0.0,0.15520478,1,12
1810,Q81TT6,7.26971326,0.00358182,0.13755701,5,13
1811,O15315,6.27374552,0.00447225,0.15939442,2,12
1812,P00966,8.26926523,0.0,0.12092973,1,14
1813,P62873,8.26926523,0.0,0.12092973,1,14
1814,Q68EM7,8.26926523,0.0,0.12092973,1,14
1815,Q8N895,8.26926523,0.0,0.12092973,1,14
1816,Q81TU4,6.02598566,0.00062144,0.16594796,2,11
1817,Q81TU8,5.63620072,0.0018573,0.17742448,4,11
1818,Q13009,6.63575269,0.0,0.1506988,1,12
1819,Q8NAU3,6.25044803,0.00027612,0.15998853,2,11
1820,Q81TU9,6.22670251,0.00089606,0.16059865,2,11
1821,Q9NZC3,7.22625448,0.0,0.13838428,1,12
1822,Q81TW1,5.07706093,0.01303768,0.19696435,13,10
1823,O60941,5.73073477,0.00178735,0.17449769,2,11
1824,P46736,6.0766129,0.0,0.16456536,1,11
1825,P55201,5.8561828,0.00018853,0.17075970000000001,2,11
1826,Q14573,6.0766129,0.0,0.16456536,1,11
1827,Q8TBZ0,6.0766129,0.0,0.16456536,1,11
1828,Q9H400,6.0766129,0.0,0.16456536,1,11
1829,Q9NVD7,6.0766129,0.0,0.16456536,1,11
1830,Q81TW2,1.0,0.0,1.0,1,1
1831,Q96L93,1.0,0.0,1.0,1,1
1832,Q81TX2,6.89336918,0.0,0.14506694,1,11
1833,Q81TX4,7.34946237,0.0,0.13606437,1,13
1834,Q81TY3,5.44444444,0.00089606,0.18367347,2,11
1835,P00746,6.44399642,0.0,0.15518320000000002,1,12
1836,Q81TY6,5.25089606,0.00671651,0.19044369,4,10
1837,Q9Y2X7,6.25044803,0.0,0.15998853,1,11
1838,Q81TY9,6.63082437,0.00151738,0.15081081,3,11
1839,A6H8Y1,7.63037634,0.0,0.13105513,1,12
1840,Q81TZ1,5.97311828,0.00036589,0.16741674,2,11
1841,Q81U00,5.04749104,0.00943035,0.19811823,13,10
1842,P16455,6.04704301,0.0,0.16537008,1,11
1843,P41279,6.04704301,0.0,0.16537008,1,11
1844,P53804,6.04704301,0.0,0.16537008,1,11
1845,Q05084,6.04704301,0.0,0.16537008,1,11
1846,Q92851,6.04704301,0.0,0.16537008,1,11
1847,Q81U05,6.91666667,0.00089606,0.14457831,2,12
1848,P00352,7.91621864,0.0,0.12632294,1,13
1849,Q81U06,5.56272401,0.0,0.17976804,1,10
1850,Q81U08,5.86021505,0.0053663,0.1706422,3,10
1851,Q07157,6.85976703,0.0,0.14577755,1,11
1852,Q5UIP0,6.856182799999999,0.00357941,0.14585375,2,11
1853,Q81U13,7.27777778,0.0,0.13740458,1,12
1854,Q81U20,1.0,1.0,1.0,2,1
1855,O43680,1.5,0.0,0.66666667,1,2
1856,O94768,1.5,0.0,0.66666667,1,2
1857,Q81U22,4.84229391,0.01495887,0.20651369,16,10
1858,O00299,5.17517921,0.00339045,0.19323002,4,10
1859,P01730,5.37858423,0.00063852,0.18592253,2,11
1860,P40200,5.84184588,0.0,0.17117877,1,11
1861,Q2L6I0,5.84184588,0.0,0.17117877,1,11
1862,Q8TDY2,5.84184588,0.0,0.17117877,1,11
1863,Q96QC0,5.84184588,0.0,0.17117877,1,11
1864,Q9H3F6,5.84184588,0.0,0.17117877,1,11
1865,Q9Y253,5.84184588,0.0,0.17117877,1,11
1866,Q81U26,5.87634409,0.001627,0.17017383,3,11
1867,Q9NZY0,6.87589606,0.0,0.14543559,1,12
1868,Q81U40,6.93189964,0.0037768,0.1442606,4,12
1869,P11717,7.93145161,0.0,0.12608033,1,13
1870,Q9HCK8,6.62589606,0.00327967,0.15092298,3,11
1871,Q9Y6X2,7.9296595000000005,0.00179171,0.12610882,3,13
1872,Q81U46,1.0,0.0,1.0,1,1
1873,Q08209,1.0,0.0,1.0,1,1
1874,Q81U48,7.51792115,0.0,0.13301549,1,12
1875,Q81U49,8.67114695,0.0,0.115325,1,14
1876,Q81U51,1.0,0.0,1.0,1,1
1877,Q8NDN9,1.0,0.0,1.0,1,1
1878,Q81U58,6.25716846,0.00032449,0.1598167,2,11
1879,Q81U69,5.74910394,0.0,0.17394015,1,11
1880,Q81U73,5.45609319,0.00338865,0.18328133,4,10
1881,Q8WXA3,6.32482079,0.00184398,0.15810725,2,11
1882,Q81U78,5.86021505,0.0,0.1706422,1,10
1883,Q81U80,4.99910394,0.02147409,0.20003585,22,10
1884,O15033,5.99865591,0.0,0.16670401,1,11
1885,P05109,5.8812724,0.00211615,0.17003123,2,11
1886,P54252,5.99865591,0.0,0.16670401,1,11
1887,P54725,5.99865591,0.0,0.16670401,1,11
1888,Q15417,5.73252688,0.00061638,0.17444314,2,10
1889,Q16181,5.99865591,0.0,0.16670401,1,11
1890,Q5JVG2,5.85887097,0.00083233,0.17068135,2,11
1891,Q5VTR2,5.99865591,0.0,0.16670401,1,11
1892,Q9UKI8,5.99865591,0.0,0.16670401,1,11
1893,Q9ULX3,5.99865591,0.0,0.16670401,1,11
1894,Q9UPN7,5.99865591,0.0,0.16670401,1,11
1895,Q81UB3,6.40412186,0.0,0.15614943,1,11
1896,Q81UC7,5.2983871,0.00179171,0.18873668,3,10
1897,C6KYL4,6.29793907,0.0,0.1587821,1,11
1898,O15552,6.29793907,0.0,0.1587821,1,11
1899,Q81UC9,7.16577061,0.00179171,0.13955233,3,11
1900,O43822,8.16532258,0.0,0.12246914,1,12
1901,Q7Z3E9,8.16532258,0.0,0.12246914,1,12
1902,Q81UD8,6.54659498,0.00089606,0.15275116,2,12
1903,Q9Y2H6,7.54614695,0.0,0.13251796,1,13
1904,Q81UE4,6.579749099999999,0.00096865,0.15198148,3,11
1905,P16144,7.57930108,0.0,0.13193829,1,12
1906,P41218,6.15905018,0.00059727,0.16236270000000003,2,11
1907,Q81UE9,5.98566308,0.00089606,0.16706587,2,11
1908,O00585,6.98521505,0.0,0.14315952,1,12
1909,Q81UF0,7.07437276,0.0,0.14135529,1,11
1910,Q81UG6,1.0,0.0,1.0,1,1
1911,Q13596,1.0,0.0,1.0,1,1
1912,Q81UH0,4.74462366,0.00763645,0.21076487,6,9
1913,P07998,5.74417563,0.0,0.17408938,1,10
1914,Q86VU5,5.74417563,0.0,0.17408938,1,10
1915,Q81UH1,7.17383513,0.0,0.13939545,1,13
1916,Q81UH3,8.15232975,0.0,0.12266432,1,13
1917,Q81UH9,6.18996416,0.00106041,0.16155182,2,11
1918,Q81UI1,5.90322581,0.00043739999999999995,0.16939891,2,11
1919,Q81UI7,5.0125448,0.01538352,0.19949946,15,9
1920,Q07108,6.01209677,0.0,0.16633132,1,10
1921,Q16254,6.01209677,0.0,0.16633132,1,10
1922,Q5T1V5,6.01209677,0.0,0.16633132,1,10
1923,Q7LBR1,6.01209677,0.0,0.16633132,1,10
1924,Q9Y2J2,6.01209677,0.0,0.16633132,1,10
1925,Q81UJ3,6.28405018,0.00131604,0.15913304,2,11
1926,P43243,5.295250900000001,0.00220363,0.18884846,2,10
1927,Q81UJ6,4.92831541,0.0,0.20290909,1,10
1928,Q81UJ7,1.0,1.0,1.0,2,1
1929,P53621,1.5,0.0,0.66666667,1,2
1930,Q99715,1.5,0.0,0.66666667,1,2
1931,Q81UJ9,6.29749104,0.00089606,0.1587934,2,11
1932,A0PJ79,5.29883513,0.00179131,0.18872072,2,10
1933,Q14494,7.29704301,0.0,0.13704181,1,12
1934,Q81UK1,5.87007168,0.01023804,0.17035567,10,10
1935,D9ZGF2,6.86962366,0.0,0.14556838,1,11
1936,F6KD01,6.86962366,0.0,0.14556838,1,11
1937,P12111,6.86962366,0.0,0.14556838,1,11
1938,P60484,6.86962366,0.0,0.14556838,1,11
1939,P98160,6.86603943,0.00357941,0.14564437,2,11
1940,Q06481,5.98790323,0.00252056,0.16700337,2,11
1941,Q6ZRC0,6.86962366,0.0,0.14556838,1,11
1942,Q8NEZ4,6.3687276,0.00083431,0.15701724,2,11
1943,Q81UK2,5.28853047,0.00749134,0.18908844,9,10
1944,O00365,6.28808244,0.0,0.15903099,1,11
1945,O15379,6.28808244,0.0,0.15903099,1,11
1946,O43439,6.28808244,0.0,0.15903099,1,11
1947,P07711,6.28808244,0.0,0.15903099,1,11
1948,P25092,6.28808244,0.0,0.15903099,1,11
1949,P84101,6.28808244,0.0,0.15903099,1,11
1950,Q81UK8,1.0,0.0,1.0,1,1
1951,O75340,1.0,0.0,1.0,1,1
1952,Q81UL0,6.00537634,0.00403208,0.16651746,5,11
1953,Q6NUQ1,7.00492832,0.0,0.14275664,1,12
1954,Q9BVC6,7.00492832,0.0,0.14275664,1,12
1955,Q81UL3,5.88620072,0.00113643,0.16988887,3,11
1956,Q14BN4,6.88575269,0.0,0.14522741,1,12
1957,Q81UL4,5.21774194,0.00323583,0.19165379,5,9
1958,Q96ED9,6.21729391,0.0,0.16084168,1,10
1959,Q9H1A3,6.21729391,0.0,0.16084168,1,10
1960,Q9HCK4,6.21729391,0.0,0.16084168,1,10
1961,Q81UL6,9.05824373,0.0,0.11039668,1,13
1962,Q9H9E3,8.05869176,0.00089606,0.12408962,2,12
1963,Q81UL9,6.15501792,0.00089606,0.16246906,2,11
1964,Q5TD97,7.15456989,0.0,0.13977081,1,12
1965,Q81UM1,4.91935484,0.00083692,0.20327869,2,10
1966,P09871,5.71191756,0.00021400000000000002,0.17507255,2,11
1967,Q81UM4,5.29390681,0.00356406,0.18889641,5,10
1968,P30414,6.29345878,0.0,0.15889514,1,11
1969,Q8IWF6,6.29345878,0.0,0.15889514,1,11
1970,Q96BD0,6.29345878,0.0,0.15889514,1,11
1971,Q81UM5,5.51523297,0.00037532,0.181316,3,10
1972,Q8N726,5.22715054,0.0004942,0.19130882,2,10
1973,Q81UN5,5.63888889,0.0,0.1773399,1,11
1974,Q81UP1,7.86021505,0.0,0.12722298,1,13
1975,Q81UP8,5.63888889,0.0,0.1773399,1,11
1976,Q81UR5,8.15322581,0.0,0.12265084,1,13
1977,Q81US6,1.0,0.0,1.0,1,1
1978,Q9UIL1,1.0,0.0,1.0,1,1
1979,Q81US9,1.0,1.0,1.0,2,1
1980,Q9H707,1.5,0.0,0.66666667,1,2
1981,Q9P2D3,1.5,0.0,0.66666667,1,2
1982,Q81UU1,1.0,1.0,1.0,2,1
1983,O75015,1.5,0.0,0.66666667,1,2
1984,P55735,1.5,0.0,0.66666667,1,2
1985,Q81UV4,7.42741935,0.0,0.13463626,1,12
1986,Q81UW3,1.0,1.0,1.0,2,1
1987,P49321,1.5,0.0,0.66666667,1,2
1988,Q96I15,1.5,0.0,0.66666667,1,2
1989,Q81UX8,5.43010753,0.00295353,0.18415842,5,10
1990,O60763,6.4296595000000005,0.0,0.15552923,1,11
1991,Q81UY5,6.07885305,0.0,0.16450472,1,11
1992,Q81UY7,6.14247312,0.00089606,0.16280088,2,11
1993,Q8NDD1,7.14202509,0.0,0.14001631,1,12
1994,Q96SB3,5.1438172,0.00398156,0.19440815,3,10
1995,Q81UZ0,6.07885305,0.0,0.16450472,1,11
1996,Q81UZ6,1.0,0.0,1.0,1,1
1997,P63241,1.0,0.0,1.0,1,1
1998,Q81V02,1.0,0.0,1.0,1,1
1999,P46199,1.0,0.0,1.0,1,1
2000,Q81V12,5.95430108,0.00330725,0.16794582,6,11
2001,O43252,6.95385305,0.0,0.14380517,1,12
2002,Q14140,6.95385305,0.0,0.14380517,1,12
2003,Q9Y3C5,6.95385305,0.0,0.14380517,1,12
2004,Q81V23,1.0,0.0,1.0,1,1
2005,Q8NFP9,1.0,0.0,1.0,1,1
2006,Q81V26,5.72580645,0.00511667,0.17464789,7,10
2007,O95876,6.72535842,0.0,0.14869096,1,11
2008,P31153,6.17786738,0.00070493,0.16186816,2,11
2009,Q14142,6.72535842,0.0,0.14869096,1,11
2010,Q16656,6.72535842,0.0,0.14869096,1,11
2011,Q96QF7,6.72535842,0.0,0.14869096,1,11
2012,Q9HAD4,6.64023297,0.00019559,0.15059713,2,11
2013,Q81V32,1.0,0.0,1.0,1,1
2014,Q9H7P9,1.0,0.0,1.0,1,1
2015,Q81V33,6.98924731,0.0,0.14307692,1,11
2016,Q81V35,5.14516129,0.00280662,0.19435737,6,10
2017,Q6IA98,6.14471326,0.0,0.16274152,1,11
2018,Q9UJZ1,6.14471326,0.0,0.16274152,1,11
2019,Q81V37,1.0,0.0,1.0,1,1
2020,Q7Z5K2,1.0,0.0,1.0,1,1
2021,Q81V38,4.88261649,0.00213613,0.20480822,3,10
2022,Q9UNK0,5.79256272,0.00050825,0.17263516,2,11
2023,Q81V40,1.0,0.0,1.0,1,1
2024,Q03113,1.0,0.0,1.0,1,1
2025,Q81V44,6.62634409,1.396e-05,0.15091278,2,12
2026,Q81V48,5.86469534,0.00089606,0.17051184,2,10
2027,Q9NYY8,6.86424731,0.0,0.1456824,1,11
2028,Q81V61,8.25896057,0.0,0.12108061,1,13
2029,Q81V65,1.0,0.0,1.0,1,1
2030,Q14586,1.0,0.0,1.0,1,1
2031,Q81V68,5.71774194,0.00089606,0.17489422,2,11
2032,P50591,6.71729391,0.0,0.14886947,1,12
2033,Q81V70,6.91218638,0.0,0.14467202,1,12
2034,Q81V72,5.57526882,0.0,0.17936355,1,11
2035,Q81V76,6.01612903,0.00643071,0.16621984,8,10
2036,O95780,7.015681,0.0,0.14253784,1,11
2037,P61803,7.015681,0.0,0.14253784,1,11
2038,Q15811,7.015681,0.0,0.14253784,1,11
2039,Q8TB24,7.015681,0.0,0.14253784,1,11
2040,Q9NV96,7.015681,0.0,0.14253784,1,11
2041,Q81V83,7.86290323,0.00268697,0.12717949,4,12
2042,B0LPF3,8.8624552,0.0,0.11283555,1,13
2043,P62993,8.8624552,0.0,0.11283555,1,13
2044,Q765P7,8.8624552,0.0,0.11283555,1,13
2045,Q81V90,5.55913978,0.00345157,0.17988395,7,10
2046,P27797,5.58826165,0.00041031,0.17894652,2,11
2047,Q96F07,6.55869176,0.0,0.15246943,1,11
2048,Q81V91,1.0,0.0,1.0,1,1
2049,Q9P2A4,1.0,0.0,1.0,1,1
2050,Q81V99,6.80645161,0.00179171,0.14691943,3,12
2051,Q9BSJ8,7.80600358,0.0,0.12810653,1,13
2052,Q9Y6I3,7.80600358,0.0,0.12810653,1,13
2053,Q81VA2,7.58602151,0.0,0.1318214,1,12
2054,Q81VA3,6.35752688,0.0,0.15729387,1,11
2055,Q81VA6,6.67114695,0.00268576,0.14989926,2,11
2056,Q7Z429,7.66890681,0.00179131,0.13039668,2,12
2057,Q81VA8,4.50806452,0.02264264,0.22182469,16,9
2058,B5B0C2,5.50761649,0.0,0.18156675,1,10
2059,O43765,5.3938172,0.00196124,0.18539746,3,10
2060,P13010,5.50761649,0.0,0.18156675,1,10
2061,Q14207,5.50761649,0.0,0.18156675,1,10
2062,Q5MNZ6,5.50761649,0.0,0.18156675,1,10
2063,Q8IYL9,5.50761649,0.0,0.18156675,1,10
2064,Q9NQS3,5.50761649,0.0,0.18156675,1,10
2065,Q81VB3,6.39247312,0.00089606,0.15643398,2,11
2066,O95905,7.39202509,0.0,0.13528093,1,12
2067,Q81VB5,5.890681,0.00089606,0.16975966,2,10
2068,Q6IA17,6.89023297,0.0,0.14513297,1,11
2069,Q81VC2,7.89964158,0.00357961,0.12658802,3,12
2070,D9ZGF1,6.90456989,0.00223512,0.14483161,2,11
2071,Q99967,6.90456989,0.00223512,0.14483161,2,11
2072,Q81VD3,6.32795699,0.00029388,0.15802889,2,12
2073,Q81VE0,1.0,1.0,1.0,2,1
2074,P11310,1.5,0.0,0.66666667,1,2
2075,Q03252,1.5,0.0,0.66666667,1,2
2076,Q81VE1,7.50179211,0.00239355,0.13330148,4,12
2077,P16083,8.50134409,0.0,0.11762846,1,13
2078,P18627,7.92697133,0.00037217,0.12615159,2,13
2079,Q5BKZ1,8.50134409,0.0,0.11762846,1,13
2080,Q81VF6,8.50358423,0.00179171,0.11759747,3,13
2081,Q12923,9.5031362,0.0,0.10522842,1,14
2082,Q9Y2F9,9.5031362,0.0,0.10522842,1,14
2083,Q81VG2,7.84946237,0.0,0.12739726,1,12
2084,Q81VG5,5.49731183,0.0,0.18190709,1,10
2085,Q81VG6,6.15860215,0.00370038,0.16237451,6,11
2086,Q13485,7.15815412,0.0,0.13970082,1,12
2087,Q8WU79,7.15815412,0.0,0.13970082,1,12
2088,Q99873,6.6859319,0.00019877,0.14956778,2,12
2089,Q81VJ7,6.15591398,0.0,0.16244541,1,11
2090,Q81VK2,6.53942652,0.0,0.15291861,1,12
2091,Q81VK9,8.0188172,0.00089606,0.12470667,2,13
2092,Q8N712,9.01836918,0.0,0.11088479,1,14
2093,Q81VL0,4.85304659,0.00560571,0.20605613,4,9
2094,P01023,5.85259857,0.0,0.17086427,1,10
2095,Q81VL1,6.51612903,0.0,0.15346535,1,11
2096,Q81VL2,6.10663082,0.0,0.16375642,1,11
2097,Q81VL5,7.98297491,0.0,0.12526658,1,13
2098,Q81VL6,6.40412186,0.0,0.15614943,1,11
2099,Q81VL8,7.51792115,0.0,0.13301549,1,12
2100,Q81VM1,5.49731183,0.0,0.18190709,1,10
2101,Q81VM2,1.0,0.0,1.0,1,1
2102,Q15276,1.0,0.0,1.0,1,1
2103,Q81VN1,1.0,0.0,1.0,1,1
2104,Q6H8Q1,1.0,0.0,1.0,1,1
2105,Q81VN9,1.0,0.0,1.0,1,1
2106,Q15075,1.0,0.0,1.0,1,1
2107,Q81VP2,1.0,1.0,1.0,2,1
2108,O15062,1.5,0.0,0.66666667,1,2
2109,Q9ULD2,1.5,0.0,0.66666667,1,2
2110,Q81VQ0,2.25,0.0,0.44444444,1,3
2111,Q81VQ2,5.80017921,0.00089606,0.17240847,2,10
2112,Q7Z586,6.79973118,0.0,0.14706464,1,11
2113,Q81VQ8,9.89605735,0.0,0.10105034,1,14
2114,Q81VR0,5.86021505,0.00148424,0.1706422,2,11
2115,Q81VT3,5.2016129,0.00710283,0.19224806,10,10
2116,Q14246,6.20116487,0.0,0.16126002,1,11
2117,Q8WY97,5.99596774,0.00073835,0.16677875,2,11
2118,Q9NZM3,6.0640681,0.00023368,0.1649058,2,10
2119,Q81VT8,4.30107527,0.12634153,0.2325,48,9
2120,O15533,5.28539427,0.00539605,0.18920064,2,10
2121,O75064,5.30062724,0.0,0.18865692,1,10
2122,O75096,5.30062724,0.0,0.18865692,1,10
2123,P26374,5.30062724,0.0,0.18865692,1,10
2124,P46721,5.30062724,0.0,0.18865692,1,10
