,name,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,Degree,Eccentricity
0,E7E526,6.73370905,0.00023382,0.14850656,3,14
1,Q6ZU80,6.65762592,0.00057174,0.15020369,3,13
2,Q7LBR1,6.18985558,0.00085134,0.16155466,3,13
3,Q8N2N9,6.55054597,0.00063116,0.15265903,3,15
4,E7E564,5.47904192,0.00179804,0.18251366,4,14
5,A4D2D6,6.47868968,0.0,0.15435220000000002,1,15
6,O00165,4.54068334,0.04698368,0.22023117,22,13
7,P02461,5.44522719,0.00942153,0.18364707,9,13
8,Q96HA1,6.00457908,0.00023255,0.16653957,3,13
9,E7E568,6.43219443,0.0,0.15546794,1,14
10,Q9NYI0,5.43254667,0.007015899999999999,0.18407573,9,13
11,E7E569,5.00774921,0.0,0.19969051,1,12
12,P19838,4.00810144,0.21623141,0.24949468,104,11
13,E7E570,6.11729482,0.00192362,0.16347095,6,14
14,A2I2N5,7.11694259,0.0,0.14050977,1,15
15,P30043,7.11553364,2e-07,0.14053759999999998,2,15
16,P37275,7.11553364,2e-07,0.14053759999999998,2,15
17,P49796,5.33039803,0.01079411,0.18760325,8,13
18,Q3YBR2,6.2927087,0.00122577,0.15891408,5,13
19,Q68CP9,6.4251497,0.00082811,0.1556384,4,15
20,E7E582,5.23388517,0.00035211,0.19106266,2,12
21,Q9NY15,4.23494188,0.08663786,0.23613075,38,11
22,Q9UHD2,6.23282846,1.2e-07,0.1604408,2,13
23,E7E583,7.01620289,0.0,0.14252724,1,12
24,P31153,6.01655513,0.00844517,0.16620807,10,11
25,E7E585,5.80098626,0.00089226,0.17238448,4,14
26,O00555,6.79992955,6e-08,0.14706035,2,15
27,Q6P2H3,5.15921099,0.00368445,0.19382809,7,13
28,Q8WWB7,6.79992955,6e-08,0.14706035,2,15
29,Q92802,5.05072209,0.0165766,0.19799149,14,13
30,E7E586,6.25184924,0.00242532,0.15995267,6,14
31,O94979,5.30855935,0.01660096,0.18837502,12,13
32,P01912,6.37090525,0.00402279,0.15696356,6,15
33,P26599,7.25008806,0.00070451,0.13792936,3,15
34,Q9H355,7.25079253,4e-08,0.13791596,2,15
35,Q9UK58,7.25079253,4e-08,0.13791596,2,15
36,Q9Y6X2,7.25079253,4e-08,0.13791596,2,15
37,E7E587,4.95632265,0.01722477,0.20176249,22,12
38,P02452,5.35787249,0.00384596,0.18664125,6,11
39,P0C2Y1,5.95526594,1e-08,0.16791861,2,13
40,P22626,5.80591758,0.00386549,0.17223806,4,11
41,P30480,4.55336386,0.0374129,0.21961785,11,13
42,P61073,5.95526594,1e-08,0.16791861,2,13
43,P67809,4.73441353,0.007016,0.2112194,4,13
44,Q06830,5.95526594,1e-08,0.16791861,2,13
45,Q14192,5.68967946,0.01117115,0.17575683,9,13
46,Q15773,5.95315252,0.00211194,0.16797823,3,13
47,Q30154,5.75730891,0.00152772,0.17369226,4,13
48,Q49A13,5.95526594,1e-08,0.16791861,2,13
49,Q6NW34,5.95526594,1e-08,0.16791861,2,13
50,Q6ZSB9,5.95526594,1e-08,0.16791861,2,13
51,Q6ZTQ9,5.95526594,1e-08,0.16791861,2,13
52,Q7Z739,5.95526594,1e-08,0.16791861,2,13
53,Q86YT9,5.69249736,0.0017245000000000001,0.17566982,3,13
54,Q8NDV7,4.84219796,0.03185016,0.20651779,19,11
55,Q8WXA9,5.91229306,0.00119923,0.16913911,3,13
56,Q92841,5.84748151,0.00196249,0.17101379,4,13
57,Q9NUU7,5.95526594,1e-08,0.16791861,2,13
58,Q9Y4C4,5.95526594,1e-08,0.16791861,2,13
59,E7E596,1.5,0.0,0.66666667,1,2
60,P21462,1.0,1.0,1.0,2,1
61,E7E597,1.33333333,0.16666667,0.75,2,2
62,O14802,1.33333333,0.16666667,0.75,2,2
63,P07910,1.33333333,0.16666667,0.75,2,2
64,O30878,1.0,0.0,1.0,1,1
65,Q5H9R7,1.0,0.0,1.0,1,1
66,O68699,5.00774921,0.0,0.19969051,1,12
67,O68709,6.33849947,0.00020346,0.15776605,2,14
68,O43464,5.42197957,0.01031702,0.18443448,12,13
69,Q14686,5.90877069,0.0023789,0.16923994,5,13
70,O68723,6.70764354,0.00020382,0.14908365,2,12
71,P30101,5.91088411,0.00312307,0.16917943,4,11
72,Q9C099,6.47094047,0.00077795,0.15453704,3,12
73,O68740,5.17330046,0.00547987,0.1933002,7,12
74,P12956,4.77527298,0.00299857,0.20941211,5,13
75,P26641,4.70764354,0.01514439,0.21242049999999998,10,11
76,Q08117,5.08030997,0.01713763,0.19683838,12,11
77,Q7L591,5.97428672,0.00011127,0.167384,2,13
78,Q9Y6K1,4.75202536,0.00441544,0.21043659,5,11
79,O68742,7.34237408,0.0028164,0.13619573,5,14
80,P55199,8.34202184,0.0,0.11987502,1,15
81,Q00994,8.34202184,0.0,0.11987502,1,15
82,Q8N3F8,8.34202184,0.0,0.11987502,1,15
83,Q9H1K0,8.34202184,0.0,0.11987502,1,15
84,Q9NZN5,6.34554421,0.0035174,0.15759089999999998,2,13
85,O68743,6.05389222,0.00233286,0.16518299,5,12
86,P13747,5.48185981,0.00943401,0.18241984,7,13
87,P49908,5.31771751,0.00635585,0.18805061,7,12
88,Q01484,6.46037337,0.00034060000000000004,0.15478982,2,12
89,Q96TA2,7.05353998,0.0,0.14177278,1,13
90,Q9NRA2,7.05353998,0.0,0.14177278,1,13
91,O68749,1.0,1.0,1.0,2,1
92,O60447,1.5,0.0,0.66666667,1,2
93,Q96MU7,1.5,0.0,0.66666667,1,2
94,O68752,5.24515675,0.00622933,0.19065207,4,10
95,P48736,6.24480451,0.0,0.16013312,1,11
96,P48995,4.77668193,0.04653486,0.20935034,20,11
97,P61769,4.74286721,0.06045248,0.21084293,25,11
98,Q6UX65,6.0517788,0.00081489,0.16524067,2,11
99,O68759,5.54808031,0.00125597,0.18024252,2,12
100,O00560,5.04085946,0.01866156,0.19837887,19,13
101,O68768,7.26910884,0.0,0.13756845,1,14
102,Q86VP1,6.26946108,0.00171244,0.15950334,4,13
103,O68769,4.91194082,0.00533814,0.20358551,5,12
104,O14737,5.91158859,0.0,0.16915927,1,13
105,P04040,5.65093343,0.00113115,0.17696191,3,13
106,Q92908,5.91158859,0.0,0.16915927,1,13
107,O68776,8.24973582,0.0,0.121216,1,16
108,O68779,6.70271222,0.00404913,0.14919334,8,12
109,P06702,6.1708348,0.00223152,0.16205263,3,13
110,P20339,7.70235999,0.0,0.12983034,1,13
111,P27797,7.70235999,0.0,0.12983034,1,13
112,Q04941,7.70235999,0.0,0.12983034,1,13
113,Q6IEG0,7.70235999,0.0,0.12983034,1,13
114,Q8IYB8,7.70235999,0.0,0.12983034,1,13
115,Q9P2J5,6.45191969,0.00094964,0.15499263,2,13
116,O68791,1.0,0.0,1.0,1,1
117,Q14242,1.0,0.0,1.0,1,1
118,P0C7U7,1.0,0.0,1.0,1,1
119,Q9NQC3,1.0,0.0,1.0,1,1
120,P17778,4.72525537,0.06579489,0.21162877,39,12
121,A0A1L1M261,5.16132441,0.00957762,0.19374872,7,13
122,A4D0T8,5.72490313,0.0,0.17467544,1,13
123,B4DJ51,5.64247975,0.00277746,0.17722704,2,13
124,P01023,5.71715393,0.00661966,0.17491221,5,13
125,P01834,5.0422684,0.0255476,0.19832344,10,11
126,P01857,4.94223318,0.01737508,0.20233768,10,11
127,P04233,4.39697076,0.07101687,0.22742929999999997,27,11
128,P08758,5.72490313,0.0,0.17467544,1,13
129,P0DP23,5.64247975,0.00277746,0.17722704,2,13
130,P13693,5.01549841,0.02969979,0.19938198,11,11
131,P18583,5.70095104,0.00106611,0.17540933,2,13
132,P27986,5.64811553,0.00167191,0.17705020000000002,2,13
133,P40305,4.82176823,0.01575943,0.2073928,7,13
134,P41091,5.72490313,0.0,0.17467544,1,13
135,P49756,5.72490313,0.0,0.17467544,1,13
136,P61956,5.56851004,0.00248005,0.17958125,2,13
137,P78552,5.72490313,0.0,0.17467544,1,13
138,Q13427,5.72490313,0.0,0.17467544,1,13
139,Q14289,5.65234237,0.00317743,0.1769178,3,13
140,Q2L6I0,5.72490313,0.0,0.17467544,1,13
141,Q2TB18,5.72490313,0.0,0.17467544,1,13
142,Q584P1,5.72490313,0.0,0.17467544,1,13
143,Q659D1,5.72490313,0.0,0.17467544,1,13
144,Q6GPH4,5.72490313,0.0,0.17467544,1,13
145,Q6UB98,5.50581191,0.00219392,0.18162626,2,13
146,Q6ZMY6,5.17259598,0.00546067,0.19332652,5,13
147,Q86U86,5.72490313,0.0,0.17467544,1,13
148,Q8NC42,5.72490313,0.0,0.17467544,1,13
149,Q8WUW1,5.72419866,0.00070447,0.17469694,2,13
150,Q96BP3,5.39380063,0.0013908,0.18539803,2,13
151,Q96GS6,5.72490313,0.0,0.17467544,1,13
152,Q96QC0,5.72490313,0.0,0.17467544,1,13
153,Q9H2L4,5.72490313,0.0,0.17467544,1,13
154,Q9NW64,5.66572737,0.00077347,0.17649984,2,13
155,Q9UEE5,5.72349419,0.00140845,0.17471844,2,13
156,Q9UJ98,5.72490313,0.0,0.17467544,1,13
157,Q9Y2Z2,5.72490313,0.0,0.17467544,1,13
158,Q9Y618,5.71081367,0.00222525,0.1751064,2,13
159,P26926,6.78231772,0.0,0.14744222,1,14
160,P10124,5.78266995,0.00070447,0.17293050000000001,2,13
161,P28808,5.43677351,0.0014087,0.18393262,3,12
162,Q7Z3K3,4.4385347,0.04911549,0.22529958,18,11
163,Q969G2,6.43642128,0.0,0.15536584,1,13
164,Q9NXF7,6.43642128,0.0,0.15536584,1,13
165,P31491,6.73370905,0.00023382,0.14850656,3,14
166,P31527,5.00774921,0.0,0.19969051,1,12
167,P37858,6.1947869,0.0,0.16142605,1,12
168,Q9HCC8,5.19513913,0.02910116,0.19248763,18,11
169,P37867,1.0,0.0,1.0,1,1
170,Q86XP3,1.0,0.0,1.0,1,1
171,P40127,5.43888693,0.01383996,0.18386115,9,12
172,O14773,5.39520958,0.01011928,0.18534961,8,11
173,P30520,5.72490313,0.00144285,0.17467544,3,11
174,Q14094,6.4385347,0.0,0.15531484,1,13
175,Q14954,6.4385347,0.0,0.15531484,1,13
176,Q99598,6.27509687,0.00054516,0.15936009,2,11
177,Q9ULT0,6.42585417,0.00680776,0.15562133,2,13
178,Q9Y2W1,5.91088411,0.00254371,0.16917943,4,11
179,P42713,6.25184924,0.00242532,0.15995267,6,14
180,P46355,1.0,1.0,1.0,2,1
181,E9KL30,1.5,0.0,0.66666667,1,2
182,Q99436,1.5,0.0,0.66666667,1,2
183,P46357,5.7284255,0.0,0.17456804,1,12
184,P63261,4.72877774,0.00848141,0.21147114,6,11
185,P46359,5.01127157,0.00683869,0.19955015,5,12
186,Q12882,5.0211342000000005,0.02584444,0.19915819,18,13
187,Q8IZ03,5.47904192,0.00196754,0.18251366,3,11
188,Q92520,6.01091934,0.0,0.16636389999999998,1,13
189,P58411,6.92109898,0.00070447,0.14448572,2,14
190,Q8TF39,7.92074674,0.0,0.12625072,1,15
191,Q96T58,5.92215569,0.00158542,0.16885743,3,13
192,P58475,6.18703769,0.00070447,0.16162824,2,13
193,Q10587,5.188094400000001,0.02128401,0.192749,19,12
194,Q96LT9,7.18668545,0.0,0.13914620000000003,1,14
195,P58492,5.4741106,0.00344381,0.18267808,4,14
196,P04275,4.52518492,0.03632693,0.22098544,26,13
197,P04350,6.31525185,0.00024285,0.15834681,2,15
198,P41229,6.21028531,0.00024318,0.16102320000000003,2,15
199,Q2NL98,6.41035576,0.0015913,0.15599758,4,15
200,P58497,5.19232124,0.00287553,0.19259209,5,12
201,Q8N2S1,5.15780204,0.00553305,0.19388104,9,13
202,Q99460,6.191969,0.0,0.16149952,1,13
203,Q9GZM7,4.26734766,0.07751409,0.2343376,30,11
204,Q9NP72,6.09263825,0.00035533,0.16413251,2,13
205,Q9NRQ2,6.10179641,0.00015261,0.16388616,2,13
206,P58526,4.71539274,0.00851093,0.21207141,6,12
207,O94972,5.71504051,0.0,0.17497689,1,13
208,Q9HAU5,5.71504051,0.0,0.17497689,1,13
209,Q9UIC8,5.71504051,0.0,0.17497689,1,13
210,P58543,5.42550194,0.00410757,0.18431474,6,12
211,Q15149,6.4251497,0.0,0.1556384,1,13
212,Q9H0N0,6.4251497,0.0,0.1556384,1,13
213,Q9H422,6.34906657,0.00066477,0.15750347,2,13
214,Q9NPC6,6.4251497,0.0,0.1556384,1,13
215,Q9NWB6,6.4251497,0.0,0.1556384,1,13
216,P58582,5.31137725,0.00268196,0.18827508,5,12
217,P23528,5.0901726,0.01395,0.19645699,11,11
218,Q4VAK3,6.31102501,0.0,0.15845287,1,13
219,Q7Z4L5,6.31102501,0.0,0.15845287,1,13
220,Q9ULJ1,4.53293413,0.02838558,0.22060766,15,11
221,Q9Y608,6.20958084,0.00028234,0.16104147,2,13
222,P58644,6.16097217,0.00155071,0.16231205,4,14
223,P49848,6.03064459,0.00412507,0.16581975,3,13
224,Q16610,5.49101796,0.00110394,0.18211559,4,13
225,Q96RK0,7.16061994,0.0,0.13965271,1,15
226,P58680,5.60302924,0.00197922,0.17847489,4,14
227,O00748,6.602677000000001,0.0,0.15145372,1,15
228,P43034,6.25114477,0.00023063,0.15997070000000002,2,15
229,Q6PKC3,4.69566749,0.02323431,0.21296227,12,13
230,P58700,8.82035928,0.00140845,0.11337407,2,16
231,Q15599,9.81930257,0.00070447,0.10184023,2,17
232,Q9BYB0,7.82212046,0.00362427,0.12784257,5,15
233,P58722,2.0,0.0,0.5,1,3
234,Q96B67,1.25,0.83333333,0.8,3,2
235,P59324,6.59422332,0.0,0.15164788,1,14
236,P13639,5.59457555,0.00491753,0.17874457,7,13
237,P68587,4.95632265,0.01722477,0.20176249,22,12
238,P68590,6.11729482,0.00192362,0.16347095,6,14
239,P56645,7.11694259,0.0,0.14050977,1,15
240,P69955,1.5,0.0,0.66666667,1,2
241,P69959,1.33333333,0.16666667,0.75,2,2
242,P69961,5.47904192,0.00179804,0.18251366,4,14
243,O95081,6.47868968,0.0,0.15435220000000002,1,15
244,P69970,5.00774921,0.0,0.19969051,1,12
245,P69972,6.43219443,0.0,0.15546794,1,14
246,P69974,4.87953505,0.00485813,0.20493756,5,12
247,Q6ZRX4,5.87918281,0.0,0.17009167,1,13
248,Q7Z3U7,5.87918281,0.0,0.17009167,1,13
249,Q99767,5.87918281,0.0,0.17009167,1,13
250,P69976,5.15498415,0.00812139,0.19398702,4,12
251,P22307,6.15181402,0.00281491,0.16255368,2,13
252,Q9H2F9,6.00880592,0.00418212,0.16642242,5,13
253,P69980,5.80098626,0.00089226,0.17238448,4,14
254,P69984,7.01620289,0.0,0.14252724,1,12
255,P69986,5.23388517,0.00035211,0.19106266,2,12
256,P69992,7.82000704,0.0,0.12787712,1,14
257,P26358,6.82035928,0.0014087,0.14661984,3,13
258,P74989,6.95420923,0.00081532,0.14379779999999998,3,12
259,P61011,7.95385699,0.0,0.12572517,1,13
260,Q01085,6.02359986,0.00244014,0.16601368,4,11
261,Q96JI7,6.59845016,0.0004213,0.15155074,2,13
262,Q0WAP0,6.32793237,0.00434771,0.15802950000000002,3,12
263,Q14011,6.26452976,0.00073362,0.1596289,2,12
264,Q9P0K7,7.32405777,0.0035183999999999997,0.13653633,3,13
265,Q0WAP4,7.14230363,0.0014087,0.14001085,3,14
266,O15197,8.14195139,0.0,0.12282068,1,15
267,P06132,8.14195139,0.0,0.12282068,1,15
268,P23458,6.14406481,0.00688689,0.16275870000000003,5,13
269,Q0WBF9,6.891511099999999,0.00230168,0.14510606,6,12
270,A8K5I0,5.95315252,0.00364338,0.16797823,5,11
271,O43660,7.89115886,0.0,0.1267241,1,13
272,P0DMV8,5.95315252,0.00364338,0.16797823,5,11
273,P15153,7.89115886,0.0,0.1267241,1,13
274,P50851,7.89115886,0.0,0.1267241,1,13
275,Q13342,6.90348714,0.00032901,0.14485433,2,13
276,Q0WCK7,7.66572737,0.0,0.13045077,1,14
277,P49792,6.66607961,0.0013777999999999998,0.15001321,3,13
278,Q0WDE1,8.00105671,0.00281616,0.12498349,4,14
279,O43309,9.00070447,0.0,0.11110241,1,15
280,O60303,9.00070447,0.0,0.11110241,1,15
281,P35414,9.0,0.00070447,0.11111111,2,15
282,Q14240,7.00422684,0.0035174,0.14277093,2,13
283,Q0WDR2,6.45473758,0.00070447,0.15492497,2,12
284,O75592,5.45579429,0.00856031,0.18329137,11,11
285,Q12789,7.45438535,0.0,0.13414922,1,13
286,Q0WEG0,5.22050018,0.00064961,0.19155253,2,12
287,Q8TDU6,5.62627686,0.00322179,0.17773743,6,13
288,Q0WF87,6.65621698,0.00070447,0.15023549,2,14
289,Q53EP0,5.65727369,0.004384000000000001,0.17676359,5,13
290,Q99685,7.65586474,0.0,0.13061882,1,15
291,Q0WJ78,7.86016203,0.0,0.12722384,1,16
292,Q9BSE4,6.86051427,0.00094058,0.14576167,3,15
293,Q0WJP9,1.0,1.0,1.0,3,1
294,D9ZGF2,1.66666667,0.0,0.6,1,2
295,P12111,1.66666667,0.0,0.6,1,2
296,P42566,1.66666667,0.0,0.6,1,2
297,Q0WJY2,4.88094399,0.00301701,0.20487840000000002,5,12
298,P04792,5.88059176,0.0,0.17005091,1,13
299,P14618,4.87108137,0.02224752,0.20529322,17,13
300,Q96EP0,4.84219796,0.00022332,0.20651779,2,13
301,Q3V8F5,6.99929553,0.0,0.14287152,1,14
302,Q8NEZ4,5.99964776,0.00070447,0.16667645,2,13
303,Q3V8F6,7.27404015,0.00070447,0.13747518,2,12
304,Q6P2E9,8.27368792,0.0,0.12086509,1,13
305,Q96SW2,6.27509687,0.00240455,0.15936009,3,11
306,Q3V8F7,6.87530821,0.0,0.14544803,1,14
307,P06239,5.87566044,0.00126911,0.17019363,4,13
308,Q56950,1.0,0.0,1.0,1,1
309,Q15911,1.0,0.0,1.0,1,1
310,Q56954,6.71961958,0.0,0.14881795,1,12
311,Q9NTM9,5.71997182,0.00070447,0.17482604,2,11
312,Q56956,6.45896442,0.0,0.15482358,1,14
313,Q16534,5.45931666,0.00577359,0.18317311,8,13
314,Q56974,6.52025361,0.0,0.15336827,1,12
315,Q9BX97,5.52060585,0.00473549,0.18113954,6,11
316,Q56989,5.3867559,0.00049128,0.18564049,2,12
317,P16144,5.63684396,0.00157491,0.17740424,4,13
318,Q56990,1.0,0.0,1.0,1,1
319,P47224,1.0,0.0,1.0,1,1
320,Q56991,8.21169426,0.0,0.12177755,1,16
321,Q9NTJ3,7.2120465,0.00070447,0.1386569,2,15
322,Q56993,1.0,0.0,1.0,1,1
323,P31321,1.0,0.0,1.0,1,1
324,Q57159,7.74321944,0.00070447,0.12914525,2,14
325,P29084,8.74286721,0.0,0.11437895,1,15
326,Q13315,6.74427615,0.00140845,0.14827388,2,13
327,Q74PW2,1.0,0.0,1.0,1,1
328,Q96ST2,1.0,0.0,1.0,1,1
329,Q74Q56,8.02571328,0.00070447,0.12459952,2,16
330,O95936,7.02676999,0.00140845,0.1423129,2,15
331,Q969X0,9.02536104,0.0,0.11079889,1,17
332,Q74R28,5.25361043,0.01043142,0.19034529,10,12
333,P15336,6.06798168,0.00153424,0.16479944,4,13
334,P17931,4.89432899,0.0263536,0.2043181,16,11
335,P42226,4.867559,0.02718251,0.20544178,13,11
336,Q10567,5.22331807,0.00948343,0.19144919,9,13
337,Q14654,6.25325819,0.0,0.15991663,1,13
338,Q15723,5.85875308,0.00172142,0.17068478,3,13
339,Q6ZRS2,6.25255372,0.00070447,0.15993465,2,13
340,Q86UX7,6.25325819,0.0,0.15991663,1,13
341,Q9HCK8,5.73969708,0.00169093,0.17422522,4,13
342,Q9NR56,5.38323353,0.00690392,0.18576196,8,13
343,Q74RZ6,7.45368087,0.00070447,0.1341619,2,16
344,P12755,8.45332864,0.0,0.11829660000000002,1,17
345,Q99828,6.45473758,0.00140845,0.15492497,2,15
346,Q74SQ6,7.82000704,0.0,0.12787712,1,14
347,Q74SR9,1.0,1.0,1.0,2,1
348,P11310,1.5,0.0,0.66666667,1,2
349,P38117,1.5,0.0,0.66666667,1,2
350,Q74XD3,6.75695667,0.00322804,0.14799562,7,14
351,A4D1B1,7.12821416,0.0007197,0.14028759,4,15
352,P09651,6.40331103,0.00179511,0.15616921,3,13
353,P14317,6.10954561,0.00584886,0.16367829,4,15
354,P16671,7.12821416,0.0007197,0.14028759,4,15
355,Q8N1K5,7.75660444,0.0,0.12892239,1,15
356,Q8N3R3,7.75660444,0.0,0.12892239,1,15
357,Q9P296,7.75660444,0.0,0.12892239,1,15
358,Q74YC7,5.63613949,0.00288413,0.17742641,6,14
359,P08572,6.63578725,0.0,0.15069802,1,15
360,P35555,4.84431138,0.00405942,0.20642769,6,13
361,Q86XK2,6.63578725,0.0,0.15069802,1,15
362,Q96CM8,6.63578725,0.0,0.15069802,1,15
363,Q96NB1,6.63578725,0.0,0.15069802,1,15
364,Q74YF9,6.40683339,0.00022286,0.15608335,2,14
365,P35579,6.29693554,0.00028909,0.15880741,2,13
366,Q8IZ83,5.58823529,0.00563866,0.17894737,5,13
367,Q74YG7,7.13032758,0.00344085,0.14024601,4,16
368,P50570,6.41599155,0.00311867,0.15586055,2,15
369,Q9HD26,6.9337795,0.00181406,0.14422149,4,15
370,Q9Y3E1,8.12997534,0.0,0.1230016,1,17
371,Q74YG8,5.64952448,0.00311465,0.17700605,5,14
372,O94929,6.64917224,0.0,0.15039466,1,15
373,P51659,6.64917224,0.0,0.15039466,1,15
374,Q16760,6.64917224,0.0,0.15039466,1,15
375,Q9UQC1,6.14476928,0.00340181,0.16274004,6,13
376,Q74YH2,5.00140895,0.00122852,0.19994366,2,12
377,P13591,5.89961254,0.0008359999999999999,0.16950266,3,13
378,Q74YJ4,5.44522719,0.00017295,0.18364707,2,14
379,P52565,4.7590701,0.00635814,0.21012508,5,13
380,Q74YL6,5.87072913,0.0,0.17033659,1,14
381,Q7ARA1,5.00704473,0.00070447,0.19971861,2,12
382,P21246,6.006692500000001,0.0,0.16648097,1,13
383,Q7ARA5,6.68862275,0.00107482,0.14950761,3,14
384,Q15700,7.68827052,0.0,0.13006826,1,15
385,Q8TF65,7.27333568,9.821e-05,0.13748849999999999,2,15
386,Q7ARA8,6.38499472,0.00147642,0.1566172,4,12
387,O15031,6.12645298,0.00052192,0.16322659,2,12
388,P17927,5.57062346,0.00233917,0.17951312,4,13
389,Q01151,7.38464248,0.0,0.13541617,1,13
390,Q9HBI5,7.38464248,0.0,0.13541617,1,13
391,Q7ARB3,4.73018669,0.00769876,0.21140815,7,12
392,O43189,5.72983445,0.0,0.17452511,1,13
393,P11279,5.66361395,0.00085055,0.17656571,2,13
394,P49815,5.6967242,0.00032938,0.17553948,2,13
395,Q99715,5.63754843,0.00074422,0.17738207,2,13
396,Q7ARB9,7.08665023,0.0,0.14111039,1,14
397,Q12802,6.08700247,0.00135579,0.16428447,3,13
398,Q7ARD1,5.0422684,0.00636882,0.19832344,7,12
399,O14917,6.04191617,0.0,0.16551041,1,13
400,P22105,6.04191617,0.0,0.16551041,1,13
401,P28070,6.04191617,0.0,0.16551041,1,13
402,Q9H2X8,6.04191617,0.0,0.16551041,1,13
403,Q7ARD2,6.76259246,0.0014087,0.14787229,3,13
404,P31483,5.76435365,0.00401971,0.17347999,5,12
405,Q07889,7.76224023,0.0,0.12882879,1,14
406,Q6ZPD9,7.76224023,0.0,0.12882879,1,14
407,Q7ARD3,3.86509334,0.2738403,0.25872596,100,12
408,A4D0U5,4.56604438,0.00908006,0.21900795,8,11
409,A6NHR9,4.86192321,0.00281491,0.20567992,2,13
410,B1ALW7,4.86403663,0.00035211,0.20559056,2,13
411,B2R9N9,4.86474111,0.0,0.20556078,1,13
412,D0EI67,4.66960197,0.0054996,0.21415101,6,13
413,O00182,4.79147587,0.00932512,0.20870396,8,13
414,O00408,4.86474111,0.0,0.20556078,1,13
415,O00410,4.86474111,0.0,0.20556078,1,13
416,O15144,4.86333216,0.00074903,0.20562034,2,13
417,O15162,4.71680169,0.00776298,0.21200807,6,13
418,O60293,4.86474111,0.0,0.20556078,1,13
419,O60296,4.86474111,0.0,0.20556078,1,13
420,O75915,4.86474111,0.0,0.20556078,1,13
421,O94913,4.7245509000000006,0.01154575,0.21166033,4,13
422,P06748,4.82810849,0.00896764,0.20712045,5,13
423,P07858,4.69355407,0.00846017,0.21305816,6,13
424,P10643,4.86474111,0.0,0.20556078,1,13
425,P13501,4.66960197,0.0054996,0.21415101,6,13
426,P20036,4.8436069,0.00462867,0.20645771,3,13
427,P21810,4.84219796,0.00440103,0.20651779,3,13
428,P22223,4.86474111,0.0,0.20556078,1,13
429,P23142,4.79429377,0.00260931,0.20858129,2,13
430,P25786,4.86121874,0.00351914,0.20570973,4,13
431,P27448,4.69989433,0.01554861,0.21277074,6,13
432,P27816,4.72877774,0.0084505,0.21147114,3,11
433,P31948,4.86474111,0.0,0.20556078,1,13
434,P40763,4.86474111,0.0,0.20556078,1,13
435,P53990,4.86474111,0.0,0.20556078,1,13
436,P55795,4.790771400000001,0.00122128,0.20873465,2,13
437,P56192,4.86474111,0.0,0.20556078,1,13
438,P61586,4.84219796,0.0044962,0.20651779,4,13
439,P63208,4.86474111,0.0,0.20556078,1,13
440,P83110,4.83163086,0.00361224,0.20696945,2,13
441,Q01658,4.86474111,0.0,0.20556078,1,13
442,Q0VD83,4.86474111,0.0,0.20556078,1,13
443,Q13614,4.8436069,0.00658491,0.20645771,3,13
444,Q14746,4.86403663,0.00035211,0.20559056,2,13
445,Q15435,4.86474111,0.0,0.20556078,1,13
446,Q15746,4.64212751,0.00931607,0.21541847,6,13
447,Q16666,4.79711166,0.00561464,0.20845877,4,11
448,Q3ZTS7,4.86474111,0.0,0.20556078,1,13
449,Q49AG3,4.86474111,0.0,0.20556078,1,13
450,Q7Z3S9,4.84783374,0.00207609,0.2062777,2,13
451,Q86SG4,4.86474111,0.0,0.20556078,1,13
452,Q86UW6,4.80204297,0.00049562,0.2082447,2,13
453,Q8IUN7,4.86474111,0.0,0.20556078,1,13
454,Q8IVE3,4.86474111,0.0,0.20556078,1,13
455,Q8IWJ2,4.86474111,0.0,0.20556078,1,13
456,Q8IY57,4.70834801,0.00702715,0.21238872,3,11
457,Q8IYH5,4.86474111,0.0,0.20556078,1,13
458,Q8IZ07,4.86474111,0.0,0.20556078,1,13
459,Q8N7H5,4.86474111,0.0,0.20556078,1,13
460,Q8NCM8,4.86474111,0.0,0.20556078,1,13
461,Q8TBE9,4.86474111,0.0,0.20556078,1,13
462,Q8TDX7,4.86474111,0.0,0.20556078,1,13
463,Q8WUM4,4.80979218,0.00156929,0.20790919,3,13
464,Q92785,4.86474111,0.0,0.20556078,1,13
465,Q92900,4.86474111,0.0,0.20556078,1,13
466,Q96EX1,4.86474111,0.0,0.20556078,1,13
467,Q96JM2,4.86474111,0.0,0.20556078,1,13
468,Q96KG9,4.83163086,0.00160231,0.20696945,3,13
469,Q96QK1,4.78584008,0.00212447,0.20894973,3,13
470,Q96S55,4.86474111,0.0,0.20556078,1,13
471,Q99805,4.76259246,0.01239769,0.20996968,3,13
472,Q9BWQ6,4.86333216,0.00014438,0.20562034,2,13
473,Q9BZF1,4.83797112,0.00121779,0.20669822,2,13
474,Q9GZR7,4.86474111,0.0,0.20556078,1,13
475,Q9H3S7,4.86262769,0.00100008,0.20565013,2,13
476,Q9HB72,4.86474111,0.0,0.20556078,1,13
477,Q9NR09,4.86474111,0.0,0.20556078,1,13
478,Q9NRM2,4.8224727,0.00417577,0.2073625,4,13
479,Q9NRY6,4.64212751,0.01200581,0.21541847,7,13
480,Q9NSC7,4.86474111,0.0,0.20556078,1,13
481,Q9NWH9,4.86051427,0.00119884,0.20573955,2,13
482,Q9NYK1,4.86474111,0.0,0.20556078,1,13
